traceKey,width,kind
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_8_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_8_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_8_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_8_slot_uop__v2_bank_0_0,61,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_8_slot_uop__v2_bank_0_1,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_8_slot_uop__v2_bank_1_0,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_8_slot_uop__v2_bank_2_0,19,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_8_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_9_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_9_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_9_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_9_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_9_slot_uop__v2_bank_0_0,61,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_9_slot_uop__v2_bank_0_1,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_9_slot_uop__v2_bank_1_0,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_9_slot_uop__v2_bank_2_0,19,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_9_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_maybe_full,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_uops__v2_bank_1_0,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_uops__v2_bank_1_1,24,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_valids__v2_bank_0_0,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_value,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_value_1,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_maybe_full,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_uops__v2_bank_1_0,36,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_valids__v2_bank_0_0,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_value,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_value_1,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_cycleNum_B,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_cycleNum_C,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_hiSqrR0_A_sqrt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isInf_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isInf_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isInf_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isNaN_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isNaN_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isNaN_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isZero_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isZero_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isZero_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_nextMulAdd9A_A,9,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_nextMulAdd9B_A,9,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_partNegSigma0_A,21,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_sqrtOp_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_sqrtOp_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_valid_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_valid_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_valid_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_mul_reg_result_s3__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_mul_reg_result_s3__w1,41,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_buffer_fin_in1__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_buffer_fin_in1__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_buffer_fin_in2__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_buffer_fin_in2__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_buffer_val,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_divsqrt_val,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_out_uop_br_mask,12,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_out_uop_dst_rtype,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_out_uop_rob_idx,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_out_val,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_REG_1_3_fu_code,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_REG__3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_in_in1__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_in_in1__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_in_in2__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_in_in2__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_in_in3__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_in_in3__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_io_out_b_data__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_io_out_b_data__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpiu_in_in1__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpiu_in_in1__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpiu_in_in2__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpiu_in_in2__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpiu_outPipe_bits_2_toint,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_inPipe_bits_in1__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_inPipe_bits_in1__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_inPipe_bits_in2__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_inPipe_bits_in2__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_inPipe_bits_ren2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_inPipe_bits_rm,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_inPipe_bits_typeTagOut,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_inPipe_bits_wflags,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_io_out_outPipe_bits_1_data__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_io_out_outPipe_bits_1_data__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_in_in1__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_in_in1__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_in_in2__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_in_in2__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_in_in3__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_in_in3__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_io_out_b_data__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_io_out_b_data__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_rs2_data_0__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_rs2_data_0__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_br_mask,12,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_dst_rtype,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_fu_code,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_is_amo,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_pdst,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_rob_idx,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_stq_idx,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_uopc,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_uses_stq,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_valids_0,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_br_tag,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_dst_rtype,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_is_br,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_is_jalr,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_is_sfb,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_ldst,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_ldst_val,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_prs1,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_prs2,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_prs3,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_stale_pdst,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_br_tag,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_dst_rtype,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_is_br,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_is_jalr,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_is_sfb,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_ldst,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_ldst_val,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_lrs1,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_lrs2,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_lrs3,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_prs1,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_prs2,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_prs3,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_3_stale_pdst,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_REG,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_REG_1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_1,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_10,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_11,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_2,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_3,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_4,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_5,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_6,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_7,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_8,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_9,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_free_list,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_r,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_r_1,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_0,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_1,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_10,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_11,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_12,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_13,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_14,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_15,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_16,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_17,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_18,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_19,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_2,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_20,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_21,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_22,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_23,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_24,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_25,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_26,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_27,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_28,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_29,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_3,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_30,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_31,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_32,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_33,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_34,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_35,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_36,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_37,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_38,24,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_4,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_5,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_6,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_7,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_8,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_br_snapshots__v2_bank_0_9,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_map_table__v2_bank_0_0,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_map_table__v2_bank_0_1,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_map_table__v2_bank_0_2,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_maptable_map_table__v2_bank_0_3,12,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_REG,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_REG_1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_0_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_0_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_0_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_0_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_0_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_0_slot_uop__v2_bank_0_1,32,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_0_slot_uop__v2_bank_1_0,11,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_0_slot_uop__v2_bank_2_0,23,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_0_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_1_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_1_p1_poisoned,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_1_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_1_p2_poisoned,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_1_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_1_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_1_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_int_issue_unit_slots_1_slot_uop__v2_bank_0_1,32,reg
